Refinamentos:,Mês/Ano fechamento:,2025/06
PK Dataset Chamados,Analista Responsável,Apontamentos - Tempo total em horas,Apontamentos - Tempo total em minutos,Categoria,Categoria (Ord.),Categoria 1,Categoria 2,Categoria 3,Centro de Custo do solicitante - código,Centro de Custo do solicitante - descrição,Centro de Custo do solicitante - qtd. Integrantes,Data criação,Data fechamento,Data/Hora criação,Data/Hora fechamento,Faixa de idade do chamado,Flag Atendeu SLA,Flag Em Aberto,Flag Indisponibilidade,Flag Retrabalho,Flag solicitante igual atendente,Grupo Solucionador,Hora abertura,Hora fechamento,Local usuário,Mês/Ano abertura,Mês/Ano fechamento,Núm. Requisição,Pesquisa de satisfação - comentário,Pesquisa de satisfação - nota,Pesquisa de satisfação - pergunta,Pesquisa de satisfação - resposta,PK Dataset Chamados,Prioridade,Semana abertura,Semana Ano abertura,Semana Ano fechamento,Semana fechamento,SLA Descrição,SLA Tempo hora,SLA Tipo,Solicitante (Usuário abertura),Status (código),Status (descrição),Sub-tipo da categoria,Tempo Aguard. Aprov. (Horas),Tempo Aguard. Atend. (Horas),Tempo Aguard. Fornec. (Horas),Tempo Aguard. Usuário (Horas),Tempo Em Atend. (Horas),Tempo Novo (Horas),Tempo para SLA (Horas),Tempo Pend. Cham. (Horas),Tempo Resolvido (Horas),Tempo Total menos Resolvido (Horas),Título requisição,Urgência,
167532,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,SALA TECNICA TI,Check List,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-06T13:05:00.000Z,2025-06-06T19:12:16.000Z,06/06/2025 10:05,06/06/2025 16:12,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,10,16,LOCAL NAO INFORMADO,2025/06,2025/06,167532,,,,,167532,Normal,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-02T03:00:00.000Z,6 - SEX,Horas Úteis,24.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.000000,6.210000,6.210000,,27.030000,6.210000, Task: Check list Sala Telecom-Core,Normal,
167533,davibdomingos,0.250000,15.000000,SERVICO,2-SERVICO,SISTEMAS,SoftExpert,Solicitação,010103,COMPLIANCE E CONTROLES INTERNOS,12,2025-06-06T13:11:13.000Z,2025-06-06T17:46:00.000Z,06/06/2025 10:11,06/06/2025 14:46,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,10,14,LOCAL NAO INFORMADO,2025/06,2025/06,167533,,4,Como voce avalia o atendimento prestado?,Otimo,167533,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-02T03:00:00.000Z,6 - SEX,Horas Úteis,100.000000,1.000000,tiagoborges,9,Encerrado pelo usuario,Formulario Solicitação - Padrão,,,,,4.570000,0.010000,4.580000,,0.640000,4.580000,Cadastro de usuário,Baixa,
167534,silass,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,E-MAIL,Outros,020601,ADMINISTRATIVO,59,2025-06-06T14:31:34.000Z,2025-06-10T12:07:33.000Z,06/06/2025 11:31,10/06/2025 09:07,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,11,09,LOCAL NAO INFORMADO,2025/06,2025/06,167534,,,,,167534,Normal,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,3 - TER,Horas Úteis,80.000000,1.000000,barbarahmacedo,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.000000,15.950000,15.700000,,27.030000,15.700000,INCLUIR EMAIL NO GRUPO RESTAURANTE ,Baixa,
167535,franklinc,0.250000,15.000000,INCIDENTE,1-INCIDENTE,INFRA,MÁQUINAS E PERIFÉRICOS,Erro ou Defeito,020601,ADMINISTRATIVO,59,2025-06-06T15:28:34.000Z,2025-06-09T17:15:06.000Z,06/06/2025 12:28,09/06/2025 14:15,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,12,14,LOCAL NAO INFORMADO,2025/06,2025/06,167535,,,,,167535,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,16.000000,1.000000,barbarahmacedo,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,6.700000,4.280000,10.800000,,27.060000,10.800000,LIBERAÇÃO/LICENÃ OFFICE ,Baixa,
167536,luang,0.030000,2.000000,INCIDENTE,1-INCIDENTE,INFRA,MÁQUINAS E PERIFÉRICOS,Erro ou Defeito,040301,CONTROLADORIA,48,2025-06-06T15:42:19.000Z,2025-06-10T11:44:26.000Z,06/06/2025 12:42,10/06/2025 08:44,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,12,08,LOCAL NAO INFORMADO,2025/06,2025/06,167536,,3,Como voce avalia o atendimento prestado?,Bom,167536,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,3 - TER,Horas Úteis,16.000000,1.000000,gustavosouza,9,Encerrado pelo usuario,Formulario Incidente - Padrão,,9.120000,,,0.000000,5.540000,14.320000,,0.770000,14.320000,Abrir o programa GIA ST,Baixa,
167537,mariap,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,SOFTWARES,Instalação / Remoção,020401,"ENGENHARIA, PLANEJ. E CONTROLE ESTATÍSTICO",68,2025-06-06T16:26:40.000Z,2025-06-10T13:50:43.000Z,06/06/2025 13:26,10/06/2025 10:50,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,N1,13,10,LOCAL NAO INFORMADO,2025/06,2025/06,167537,,3,Como voce avalia o atendimento prestado?,Bom,167537,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,3 - TER,Horas Úteis,80.000000,1.000000,samuelmachado,9,Encerrado pelo usuario,Formulario Solicitação - Padrão,,11.030000,,,0.000000,4.810000,15.520000,,0.030000,15.520000,Licença AutoCad,Baixa,
167538,davibdomingos,0.500000,30.000000,SERVICO,2-SERVICO,SISTEMAS,EBS-Contratações (PO),Segurança - Gestão de Acesso,020601,ADMINISTRATIVO,59,2025-06-06T16:35:00.000Z,2025-06-11T20:30:07.000Z,06/06/2025 13:35,11/06/2025 17:30,1-15 dias,NAO ATENDEU,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,13,17,PORTO VELHO,2025/06,2025/06,167538,,4,Como voce avalia o atendimento prestado?,Otimo,167538,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,4 - QUA,Horas Úteis,8.000000,1.000000,mararegina,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,1.000000,9.670000,,,0.010000,4.760000,14.100000,,27.070000,15.100000,ACESSO PARA INTEGRANTE CARLOS HENRIQUE G. CORDEIRO,Baixa,
167539,davibdomingos,0.000000,0.000000,SERVICO,2-SERVICO,SISTEMAS,DocuSign,Solicitação de Serviço,020601,ADMINISTRATIVO,59,2025-06-06T16:37:25.000Z,2025-06-11T16:52:00.000Z,06/06/2025 13:37,11/06/2025 13:52,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,13,13,PORTO VELHO,2025/06,2025/06,167539,,,,,167539,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,4 - QUA,Horas Úteis,40.000000,1.000000,mararegina,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,15.610000,10.900000,,,0.000000,1.210000,11.770000,,27.060000,27.380000,LIBERAÇÃO ACESSO PARA INTEGRANTE CARLOS HENRIQUE G. CORDEIRO,Baixa,
167540,mariap,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,NOVO USUÁRIO,Eletrobrás,020601,ADMINISTRATIVO,59,2025-06-06T16:39:23.000Z,2025-06-10T19:25:51.000Z,06/06/2025 13:39,10/06/2025 16:25,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,N1,13,16,PORTO VELHO,2025/06,2025/06,167540,,4,Como voce avalia o atendimento prestado?,Otimo,167540,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,3 - TER,Horas Úteis,80.000000,1.000000,mararegina,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,16.630000,,,0.000000,4.600000,20.820000,,27.010000,20.820000,ACESSO PARA INTEGRANTE CARLOS HENRIQUE GOMES CORDEIRO,Baixa,
167541,guilhermepa,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,SALA TECNICA TI,Check List,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-06T16:57:00.000Z,2025-06-06T19:44:52.000Z,06/06/2025 13:57,06/06/2025 16:44,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,13,16,LOCAL NAO INFORMADO,2025/06,2025/06,167541,,,,,167541,Normal,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-02T03:00:00.000Z,6 - SEX,Horas Úteis,24.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.120000,2.930000,2.800000,,27.070000,2.800000, Task: Check list Torre Rádio UHE,Normal,
167542,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,SALA TECNICA TI,Check List,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-06T16:58:00.000Z,2025-06-06T19:13:00.000Z,06/06/2025 13:58,06/06/2025 16:13,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,13,16,LOCAL NAO INFORMADO,2025/06,2025/06,167542,,,,,167542,Normal,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-02T03:00:00.000Z,6 - SEX,Horas Úteis,24.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,,2.340000,2.340000,,27.020000,2.340000, Task: Check List Sala Cofre TI,Normal,
167543,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,IMPRESSORA,Erro ou Defeito,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-06T16:59:00.000Z,2025-06-09T12:41:29.000Z,06/06/2025 13:59,09/06/2025 09:41,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,13,09,LOCAL NAO INFORMADO,2025/06,2025/06,167543,,,,,167543,Normal,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,16.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.000000,4.970000,4.800000,,27.040000,4.800000, Task: Check List Impressoras Salas de Controle,Normal,
167544,marceloa,,,INCIDENTE,1-INCIDENTE,SISTEMAS,ECF - OneSource,Indisponibilidade,N/D,NÃO DEFINIDO,403,2025-06-06T18:01:18.000Z,2025-06-06T19:51:41.000Z,06/06/2025 15:01,06/06/2025 16:51,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,EBSDBA,15,16,LOCAL NAO INFORMADO,2025/06,2025/06,167544,,,,,167544,Alta,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-02T03:00:00.000Z,6 - SEX,Horas Úteis,2.000000,1.000000,rodrigot,8,Encerrado pelo sistema,Formulario Incidente - Sistemas - Erro Sistemas,,,,,1.590000,0.400000,1.830000,,,1.830000,Integrador Mastersaf x Onesource parado,Baixa,
167545,silass,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,E-MAIL,Criação de E-mail,040701,GESTAO DE PESSOAS,20,2025-06-06T18:03:08.000Z,2025-06-10T13:02:39.000Z,06/06/2025 15:03,10/06/2025 10:02,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,15,10,LOCAL NAO INFORMADO,2025/06,2025/06,167545,,,,,167545,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,3 - TER,Horas Úteis,80.000000,1.000000,mellissagcardoso,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.140000,13.220000,13.100000,,27.010000,13.100000,CRIAÇÃO DE ACESSO,Baixa,
167546,silass,1.000000,60.000000,SERVICO,2-SERVICO,INFRA,E-MAIL,Outros,020405,"MANUTENCAO DE SISTEMA DE TRANSMISSAO, AUTOMACAO E AUXILIARES",105,2025-06-06T18:10:17.000Z,2025-06-11T12:27:34.000Z,06/06/2025 15:10,11/06/2025 09:27,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,15,09,LOCAL NAO INFORMADO,2025/06,2025/06,167546,,,,,167546,Normal,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,4 - QUA,Horas Úteis,80.000000,1.000000,luizcandido,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,13.560000,8.200000,21.340000,,27.010000,21.340000,"Criação de login de acesso à rede corporativa, e-mail e Teamss ",Baixa,
167547,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,IMPRESSORA,Solicitação de Serviço,020601,ADMINISTRATIVO,59,2025-06-06T18:30:26.000Z,2025-06-09T12:42:47.000Z,06/06/2025 15:30,09/06/2025 09:42,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,15,09,LOCAL NAO INFORMADO,2025/06,2025/06,167547,,,,,167547,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,80.000000,1.000000,carloshcordeiro,9,Encerrado pelo usuario,Formulario Solicitação - Infra - Solicitação Impressora,,,,,0.000000,3.380000,3.210000,,0.080000,3.210000,Solicitação de Resma de Papel A4,Baixa,
167548,mateush,1.000000,60.000000,SERVICO,2-SERVICO,INFRA,TELEFONIA FIXA,Solicitação,020405,"MANUTENCAO DE SISTEMA DE TRANSMISSAO, AUTOMACAO E AUXILIARES",105,2025-06-06T19:13:38.000Z,2025-06-13T13:06:18.000Z,06/06/2025 16:13,13/06/2025 10:06,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,16,10,LOCAL NAO INFORMADO,2025/06,2025/06,167548,,,,,167548,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,6 - SEX,Horas Úteis,80.000000,1.000000,luizcandido,8,Encerrado pelo sistema,Formulario Solicitação - Infra - Solicitação Padrão,,,,,38.000000,1.400000,38.950000,,27.070000,38.950000,Instalação ramal na ferramentaria do GG1,Baixa,
167549,franklinc,1.500000,90.000000,SERVICO,2-SERVICO,INFRA,SERVIDOR DE ARQUIVOS,Solicitação de Serviço,N/D,NÃO DEFINIDO,403,2025-06-06T19:27:15.000Z,2025-06-10T13:37:06.000Z,06/06/2025 16:27,10/06/2025 10:37,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,16,10,LOCAL NAO INFORMADO,2025/06,2025/06,167549,,,,,167549,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,3 - TER,Horas Úteis,80.000000,1.000000,italod,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,5.310000,,,0.250000,6.320000,11.700000,,27.010000,11.700000,Acesso a pasta de rede,Baixa,
167550,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,MÁQUINAS E PERIFÉRICOS,Erro ou Defeito,040502,ALMOXARIFADO,28,2025-06-06T19:29:05.000Z,2025-06-06T19:36:08.000Z,06/06/2025 16:29,06/06/2025 16:36,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,16,16,LOCAL NAO INFORMADO,2025/06,2025/06,167550,"MUITO OBG, EXELENTE PROFISSIONAL.",4,Como voce avalia o atendimento prestado?,Otimo,167550,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-02T03:00:00.000Z,6 - SEX,Horas Úteis,16.000000,1.000000,thalissonaraujo,9,Encerrado pelo usuario,Formulario Solicitação - Padrão,,,,,0.000000,0.200000,0.120000,,0.030000,0.120000,nao consigo salvar no  outlook ,Baixa,
167551,carlosm,,,INCIDENTE,1-INCIDENTE,SISTEMAS,EBS-Contratações (PO),Erro de sistema,040501,CONTRATACOES,53,2025-06-06T19:52:30.000Z,2025-06-13T13:51:52.000Z,06/06/2025 16:52,13/06/2025 10:51,1-15 dias,NAO ATENDEU,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,ERPN,16,10,LOCAL NAO INFORMADO,2025/06,2025/06,167551,,,,,167551,Normal,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,6 - SEX,Horas Úteis,16.000000,1.000000,alexlima,8,Encerrado pelo sistema,Formulario Incidente - Sistemas - Erro Sistemas,,,,,0.000000,39.560000,39.060000,,27.880000,39.060000,GERENTE NAO ESTA CONSEGUINDO APROVAR A ORDEM ,Baixa,
167553,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,MÁQUINAS E PERIFÉRICOS,Erro ou Defeito,030201,SUSTENTABILIDADE,42,2025-06-06T20:37:15.000Z,2025-06-06T20:48:23.000Z,06/06/2025 17:37,06/06/2025 17:48,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,17,17,LOCAL NAO INFORMADO,2025/06,2025/06,167553,,,,,167553,Baixa,6 - SEX,2025-06-02T03:00:00.000Z,2025-06-02T03:00:00.000Z,6 - SEX,Horas Úteis,16.000000,1.000000,karinesantos,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.000000,0.180000,0.190000,,27.010000,0.190000,LOGITECH,Baixa,
167554,none,,,INCIDENTE,1-INCIDENTE,INFRA,BANCO DE DADOS ORACLE,Erro ou Defeito,N/D,NÃO DEFINIDO,403,2025-06-07T06:42:07.000Z,2025-06-11T01:06:29.000Z,07/06/2025 03:42,10/06/2025 22:06,1-15 dias,NAO ATENDEU,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,EBSDBA,03,22,LOCAL NAO INFORMADO,2025/06,2025/06,167554,,,,,167554,Baixa,7 - SÁB,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,3 - TER,Horas Úteis,4.000000,1.000000,noc_ebsit,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,16.100000,2.100000,18.040000,,,18.040000,SAEN--SRV-WIN-PRD-SAE-OCI-CM,Baixa,
167555,none,,,SERVICO,2-SERVICO,INFRA,BANCO DE DADOS ORACLE,Backup / Restore,N/D,NÃO DEFINIDO,403,2025-06-07T13:01:49.000Z,2025-06-09T12:36:38.000Z,07/06/2025 10:01,09/06/2025 09:36,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,EBSDBA,10,09,LOCAL NAO INFORMADO,2025/06,2025/06,167555,,,,,167555,Baixa,7 - SÁB,2025-06-02T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Corridas,94.000000,2.000000,noc_ebsit,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,0.000000,0.000000,0.000000,0.000000,4.750000,0.000000,4.750000,0.000000,0.000000,4.750000,SAEN--SWT-PRD-SAE-PVH-SW-CISCO-NUCLEO_TORRE_RADIO,Baixa,
167556,none,,,INCIDENTE,1-INCIDENTE,INFRA,BANCO DE DADOS ORACLE,Erro ou Defeito,N/D,NÃO DEFINIDO,403,2025-06-09T04:48:01.000Z,2025-06-09T12:36:37.000Z,09/06/2025 01:48,09/06/2025 09:36,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,EBSDBA,01,09,LOCAL NAO INFORMADO,2025/06,2025/06,167556,,,,,167556,Baixa,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,4.000000,1.000000,noc_ebsit,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,,0.590000,0.590000,,,0.590000,SAEN--SWT-PRD-SW8265_10.142.102.51 -ATEN,Baixa,
167557,luang,0.030000,2.000000,INCIDENTE,1-INCIDENTE,INFRA,IMPRESSORA,Erro ou Defeito,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-09T10:02:00.000Z,2025-06-09T11:28:52.000Z,09/06/2025 07:02,09/06/2025 08:28,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,07,08,LOCAL NAO INFORMADO,2025/06,2025/06,167557,,,,,167557,Baixa,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,16.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,0.000000,0.000000,0.000000,,27.060000,0.000000,Task: Verificar Status das impressoras SPO,Baixa,
167558,guilhermepa,1.000000,60.000000,SERVICO,2-SERVICO,INFRA,ACTIVE DIRECTORY (AD),Reset ou Desbloqueio de Senha,N/D,NÃO DEFINIDO,403,2025-06-09T12:42:15.000Z,2025-06-11T12:55:52.000Z,09/06/2025 09:42,11/06/2025 09:55,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,09,09,LOCAL NAO INFORMADO,2025/06,2025/06,167558,,,,,167558,Baixa,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,4 - QUA,Horas Úteis,80.000000,1.000000,italod,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,14.970000,0.010000,3.280000,3.300000,,27.040000,18.270000,Ao logar na maquina aparece um erro,Baixa,
167559,none,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,SERVIDOR DE ARQUIVOS,Segurança - Gestão de Acesso,020403,MANUTENCAO DE UNIDADES GERADORAS,191,2025-06-09T12:46:51.000Z,2025-06-12T12:14:31.000Z,09/06/2025 09:46,12/06/2025 09:14,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,09,09,LOCAL NAO INFORMADO,2025/06,2025/06,167559,,,,,167559,Normal,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,5 - QUI,Horas Úteis,80.000000,1.000000,sairoalmeida,9,Encerrado pelo usuario,Gestão de acesso,,,,,,2.420000,2.420000,,,2.420000,Acesso as pastas da rede,Baixa,
167560,davibdomingos,0.250000,15.000000,SERVICO,2-SERVICO,SISTEMAS,EBS-Almoxarifado (INV),Segurança - Gestão de Acesso,020403,MANUTENCAO DE UNIDADES GERADORAS,191,2025-06-09T13:02:01.000Z,2025-06-09T16:43:15.000Z,09/06/2025 10:02,09/06/2025 13:43,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,10,13,PORTO VELHO,2025/06,2025/06,167560,Ótimo atendimento prestado por parte do profissional !  ,4,Como voce avalia o atendimento prestado?,Otimo,167560,Baixa,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,8.000000,1.000000,dionisonsoares,9,Encerrado pelo usuario,Gestão de acesso,,,,,3.620000,0.080000,3.680000,,0.050000,3.680000,Acesso ao portal ORACLE ,Baixa,
167561,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,TELEFONIA FIXA,Solicitação,020601,ADMINISTRATIVO,59,2025-06-09T13:02:02.000Z,2025-06-09T14:01:48.000Z,09/06/2025 10:02,09/06/2025 11:01,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,10,11,PORTO VELHO,2025/06,2025/06,167561,,,,,167561,Baixa,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,80.000000,1.000000,mararegina,8,Encerrado pelo sistema,Formulario Solicitação - Infra - Solicitação Padrão,,,,,0.000000,1.000000,1.000000,,27.060000,1.000000,SOLICITO INSTALAÇÃO APARELHO TELEFONICO,Baixa,
167562,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,SALA TECNICA TI,Check List,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-09T13:05:00.000Z,2025-06-10T20:53:24.000Z,09/06/2025 10:05,10/06/2025 17:53,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,10,17,LOCAL NAO INFORMADO,2025/06,2025/06,167562,,,,,167562,Normal,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,3 - TER,Horas Úteis,24.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.000000,17.010000,16.840000,,27.080000,16.840000, Task: Check list Sala Telecom-Core,Normal,
167563,alexandresilva,,,INCIDENTE,1-INCIDENTE,SISTEMAS,Controle de Acesso PVH,Incidente,N/D,NÃO DEFINIDO,403,2025-06-09T13:06:00.000Z,2025-06-09T20:55:46.000Z,09/06/2025 10:06,09/06/2025 17:55,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-PVH,10,17,LOCAL NAO INFORMADO,2025/06,2025/06,167563,,,,,167563,Baixa,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,20.000000,1.000000,julianaj,8,Encerrado pelo sistema,Formulario Incidente - Sistemas - Erro Sistemas,,,,,0.000000,7.930000,7.850000,,27.040000,7.850000,Catracas Recepção Principal,Baixa,
167564,joaoni,0.500000,30.000000,SERVICO,2-SERVICO,INFRA,MÁQUINAS E PERIFÉRICOS,Erro ou Defeito,040701,GESTAO DE PESSOAS,20,2025-06-09T13:11:02.000Z,2025-06-09T15:49:59.000Z,09/06/2025 10:11,09/06/2025 12:49,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,10,12,LOCAL NAO INFORMADO,2025/06,2025/06,167564,,,,,167564,Baixa,2 - SEG,2025-06-09T03:00:00.000Z,2025-06-09T03:00:00.000Z,2 - SEG,Horas Úteis,16.000000,1.000000,mellissagcardoso,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.010000,2.650000,2.660000,,27.060000,2.660000,REP ESCRITÓRIO DE CAMPO,Baixa,
